unique_id,date,model,company,type,rating,price,battery_health
134289266335536,2022-09-05,Pixel 5,Google,android,3,644,81.01
134289266335584,2022-04-13,iphone 5,IPhone,apple,5,781,83.04
134289266335632,2022-02-21,iphone 6,IPhone,apple,5,508,73.35
134289266335680,2022-03-31,Pixel 5,Google,android,3,537,64.41
134289266335728,,Galaxy 4,Samsung,android,4,578,79.54
134289266335776,2022-01-09,Pixel 5,Google,android,4,553,56.37
134289266335824,2022-01-23,Pixel 4,Google,android,5,721,41.9
134289266335872,2022-02-03,Galaxy 4,Samsung,android,4,501,80.57
134289266335920,2022-02-17,Pixel 4,Google,android,4,541,60.73
134289266335968,2022-02-04,Galaxy 5,Samsung,android,3,611,51.37
134289266336016,2022-03-08,Pixel 5,Google,android,5,685,50.08
134289266336064,2022-02-26,Pixel 5,Google,android,5,523,56.05
134289266336112,2022-03-27,iphone 7,IPhone,apple,5,733,76.93
134289266336160,2022-04-06,iphone 7,IPhone,apple,5,688,70.98
134289266336208,2022-02-15,iphone 7,IPhone,apple,3,656,40.9
134289266336256,2022-01-27,Pixel 4,Google,android,5,572,84.8
134289266336304,2022-03-23,Pixel 5,Google,android,3,526,90.95
134289266336352,2022-01-30,Galaxy 4,Samsung,android,4,540,74.28
134289266336400,,iphone 6,IPhone,apple,4,604,70.2
134289266336448,2022-01-19,Galaxy 4,Samsung,android,3,687,68.09
134289266336496,2022-02-01,Galaxy 5,Samsung,android,4,566,
134289266336544,2022-03-19,iphone 7,IPhone,apple,5,529,42.04
134289266336592,2022-05-15,Pixel 5,Google,android,4,608,92.22
134289266336640,2022-03-20,Pixel 4,Google,android,3,777,75.28
134289266336688,2022-08-27,Pixel 5,Google,android,5,,85.16
134289266336736,2022-06-07,Galaxy 6,Samsung,android,4,677,66.03
134289266336784,2022-01-15,iphone 6,IPhone,apple,4,506,70.47
134289266336832,2022-02-09,Galaxy 5,Samsung,android,4,534,57.22
134289266336880,2022-02-11,Pixel 5,Google,android,5,810,49.78
134289266336928,2022-02-07,iphone 6,IPhone,apple,4,563,77.01
134289266336976,2022-02-04,Galaxy 5,Samsung,android,5,607,90.63
134289266337024,2022-05-04,Galaxy 4,Samsung,android,4,713,91.61
134289266337072,2022-03-03,Galaxy 6,Samsung,android,5,773,59.47
134289266337120,2022-02-24,Pixel 4,Google,android,5,571,64.07
134289266337168,2022-05-09,Pixel 6,Google,android,4,560,99.59
134289266337216,2022-01-07,Pixel 6,Google,android,4,597,73.08
134289266337264,2022-07-21,Pixel 5,Google,android,4,555,68.65
134289266337312,2022-02-13,Galaxy 6,Samsung,android,5,646,83.61
134289266337360,2022-04-04,Pixel 5,Google,android,4,631,84.34
134289266337408,2022-03-23,Pixel 4,Google,android,5,597,57.33
134289266337456,2022-01-07,iphone 6,IPhone,apple,3,532,74.6
134289266337504,2022-04-13,iphone 5,IPhone,apple,5,,49.87
134289266337552,2022-02-16,iphone 6,IPhone,apple,3,511,68.55
134289266337600,2022-02-02,Pixel 5,Google,android,3,543,69.31
134289266337648,2022-11-12,Galaxy 5,Samsung,android,4,654,75.93
134289266337696,2022-06-29,Galaxy 6,Samsung,android,2,641,77.51
134289266337744,2022-03-05,Pixel 5,Google,android,4,595,45.63
134289266337792,2022-02-14,iphone 5,IPhone,apple,4,816,79.94
134289266337840,2022-10-29,Galaxy 6,Samsung,android,4,721,80.97
134289266337888,2022-02-07,Galaxy 6,Samsung,android,3,685,57.31
134289266337936,2022-01-25,Galaxy 6,Samsung,android,,718,70.86
134289266337984,2022-01-17,Galaxy 4,Samsung,android,5,624,
134289266338032,2022-06-13,iphone 5,IPhone,apple,2,790,46.49
134289266338080,2022-07-07,iphone 6,IPhone,apple,4,582,42.02
134289266338128,2022-03-11,Pixel 5,Google,android,4,,50.35
134289266338176,2022-03-20,Galaxy 6,Samsung,android,3,684,85.45
134289266338224,2022-01-18,iphone 7,IPhone,apple,4,541,50.16
134289266338272,2022-04-23,Galaxy 4,Samsung,android,4,533,90.4
134289266338320,2022-01-12,Galaxy 5,Samsung,android,4,619,62.29
134289266338368,2022-02-26,iphone 6,IPhone,apple,3,655,73.91
134289266338416,2022-01-24,Galaxy 5,Samsung,android,5,552,78.95
134289266338464,2022-04-18,iphone 6,IPhone,apple,3,747,71.61
134289266338512,2022-01-05,iphone 7,IPhone,apple,3,533,61.82
134289266338560,,Galaxy 6,Samsung,android,3,681,48.43
134289266338608,2022-04-24,Pixel 6,Google,android,3,595,62.41
134289266338656,2022-01-23,Galaxy 4,Samsung,android,,508,63.91
134289266338704,2022-04-23,Pixel 4,Google,android,3,603,85.63
134289266338752,2022-04-26,Galaxy 4,Samsung,android,4,657,94.83
134289266338800,2022-07-18,Galaxy 4,Samsung,android,4,573,82.89
134289266338848,2022-02-07,iphone 6,IPhone,apple,5,514,91.77
134289266338896,2022-07-13,Pixel 6,Google,android,2,669,65.28
134289266338944,2022-01-13,Pixel 6,Google,android,5,572,80.59
134289266338992,2022-02-22,Pixel 6,Google,android,3,613,72.35
134289266339040,2022-01-13,Pixel 6,Google,android,3,549,61.93
134289266339088,2022-06-30,Galaxy 6,Samsung,android,3,627,67.55
134289266339136,2022-01-19,iphone 7,IPhone,apple,4,570,46.32
134289266339184,2022-02-09,Pixel 5,Google,android,5,577,80.45
134289266339232,2022-03-06,Pixel 4,Google,android,3,551,87.3
134289266339280,2022-04-15,Galaxy 5,Samsung,android,4,774,48.86
134289266339328,2022-05-30,Galaxy 6,Samsung,android,5,658,89.42
134289266339376,2022-06-13,Galaxy 5,Samsung,android,3,654,64.08
134289266339424,2022-05-11,Galaxy 6,Samsung,android,5,522,88.43
134289266339472,2022-03-10,iphone 7,IPhone,apple,3,520,64.36
134289266339520,2022-01-19,Galaxy 4,Samsung,android,4,854,73.23
134289266339568,2022-04-14,iphone 5,IPhone,apple,2,502,71.78
134289266339616,2022-03-08,Galaxy 6,Samsung,android,4,554,80.1
134289266339664,2022-09-02,Pixel 6,Google,android,3,726,51.15
134289266339712,2022-04-02,Galaxy 6,Samsung,android,4,518,52.86
134289266339760,2022-06-03,iphone 7,IPhone,apple,4,784,62.93
134289266339808,2022-02-25,Galaxy 6,Samsung,android,4,501,76.48
134289266339856,2022-03-25,iphone 7,IPhone,apple,,,78.57
134289266339904,2022-03-01,Galaxy 6,Samsung,android,,610,55.7
134289266339952,2022-07-20,Pixel 6,Google,android,4,592,59.34
134289266340000,2022-02-17,Galaxy 4,Samsung,android,4,786,48.11
134289266340048,2022-05-25,Pixel 5,Google,android,5,532,95.4
134289266340096,2022-03-11,iphone 7,IPhone,apple,4,508,
134289266340144,2022-08-08,Pixel 5,Google,android,5,526,77.59
134289266340192,2022-08-05,Galaxy 6,Samsung,android,5,591,89.91
134289266340240,2022-02-08,iphone 7,IPhone,apple,3,501,55.23
134289266340288,2022-05-13,Galaxy 4,Samsung,android,4,674,63.8
134289266340336,2022-03-25,Pixel 5,Google,android,4,618,79.54
134289266340384,2022-02-01,Galaxy 6,Samsung,android,4,693,49.79
134289266340432,2022-05-04,Pixel 5,Google,android,4,546,63.2
134289266340480,2022-03-20,Pixel 4,Google,android,2,645,76.33
134289266340528,2022-03-30,Galaxy 5,Samsung,android,4,832,61.16
134289266340576,2022-03-01,Galaxy 5,Samsung,android,4,567,65.17
134289266340624,2022-08-06,Pixel 4,Google,android,5,707,84.38
134289266340672,2022-03-15,Galaxy 6,Samsung,android,3,525,50.99
134289266340720,2022-05-10,Galaxy 6,Samsung,android,4,514,69.05
134289266340768,2022-03-03,iphone 7,IPhone,apple,4,770,60.79
134289266340816,2022-02-04,Galaxy 5,Samsung,android,5,574,73.17
134289266340864,2022-12-04,Pixel 6,Google,android,5,652,81.11
134289266340912,2022-04-04,iphone 6,IPhone,apple,4,640,75.28
134289266340960,2022-06-06,Galaxy 4,Samsung,android,5,618,57.44
134289266341008,2022-03-31,iphone 7,IPhone,apple,5,598,55.53
134289266341056,2022-03-12,iphone 6,IPhone,apple,3,536,47.78
134289266341104,2022-06-01,Galaxy 6,Samsung,android,5,644,52.95
134289266341152,2022-10-19,Pixel 6,Google,android,,599,95.06
134289266341200,2022-02-06,Galaxy 6,Samsung,android,3,717,61.98
134289266341248,2022-09-15,Galaxy 4,Samsung,android,4,578,60.6
134289266341296,2022-05-14,iphone 7,IPhone,apple,4,782,83.88
134289266341344,2022-02-26,Galaxy 4,Samsung,android,4,684,65.03
134289266341392,2022-07-07,Pixel 6,Google,android,4,545,68.49
134289266341440,2022-04-02,Galaxy 6,Samsung,android,5,,47.58
134289266341488,2022-08-01,iphone 6,IPhone,apple,2,620,51.27
134289266341536,2022-04-25,iphone 7,IPhone,apple,5,542,46.32
134289266341584,2022-01-24,iphone 5,IPhone,apple,4,552,51.23
134289266341632,2022-06-06,Pixel 4,Google,android,3,585,84.26
134289266341680,2022-04-15,iphone 6,IPhone,apple,5,505,66.45
134289266341728,2022-05-09,iphone 5,IPhone,apple,4,618,95.07
134289266341776,2022-04-07,iphone 6,IPhone,apple,,687,61.16
134289266341824,2022-01-21,Pixel 5,Google,android,5,653,90.33
134289266341872,2022-04-27,Galaxy 6,Samsung,android,5,528,85.73
134289266341920,2022-05-28,Pixel 4,Google,android,5,577,53.56
134289266341968,2022-04-21,Pixel 5,Google,android,4,513,61.17
134289266342016,2022-01-08,Pixel 5,Google,android,3,556,45.54
134289266342064,2022-06-22,iphone 6,IPhone,apple,4,776,61.38
134289266342112,2022-01-16,iphone 7,IPhone,apple,4,,42.6
134289266342160,2022-03-30,iphone 5,IPhone,apple,,607,54.95
134289266342208,2022-03-06,Galaxy 6,Samsung,android,4,568,78.1
134289266342256,2022-07-18,Galaxy 5,Samsung,android,4,554,69.15
134289266342304,2022-03-17,iphone 5,IPhone,apple,5,506,60.36
134289266342352,2022-06-20,Galaxy 4,Samsung,android,5,,85.61
134289266342400,2022-01-09,Galaxy 5,Samsung,android,4,601,65.09
134289266342448,2022-04-30,Pixel 5,Google,android,,549,75.73
134289266342496,2022-02-16,Galaxy 5,Samsung,android,5,540,85.89
134289266342544,2022-02-17,Pixel 6,Google,android,5,632,79.32
134289266342592,2022-06-21,iphone 7,IPhone,apple,5,633,76.08
134289266342640,2022-06-20,Pixel 6,Google,android,4,591,62.75
134289266342688,2022-03-13,Galaxy 4,Samsung,android,3,857,69.12
134289266342736,2022-05-20,iphone 5,IPhone,apple,4,728,60.13
134289266342784,2022-04-24,Galaxy 5,Samsung,android,4,558,83.77
134289266342832,2022-01-28,Pixel 5,Google,android,4,,56.33
134289266342880,2022-07-04,Galaxy 4,Samsung,android,5,648,62.13
134289266342928,2022-06-04,iphone 5,IPhone,apple,2,558,72.83
134289266342976,2022-01-07,iphone 7,IPhone,apple,3,786,64.78
134289266343024,2022-02-02,Pixel 4,Google,android,3,704,67.32
134289266343072,2022-04-06,iphone 7,IPhone,apple,3,686,46.49
134289266343120,2022-03-09,Pixel 6,Google,android,5,506,72.19
134289266343168,2022-05-07,Pixel 6,Google,android,5,541,68.51
134289266343216,2022-03-06,Galaxy 4,Samsung,android,3,543,53.89
134289266343264,2022-03-16,Galaxy 5,Samsung,android,3,523,58.26
134289266343312,2022-05-23,Pixel 4,Google,android,4,530,56.39
134289266343360,,Galaxy 6,Samsung,android,5,635,87.41
134289266343408,2022-03-20,Galaxy 5,Samsung,android,3,797,63.86
134289266343456,2022-04-29,Galaxy 5,Samsung,android,5,,75.75
134289266343504,2022-02-11,iphone 5,IPhone,apple,3,737,73.93
134289266343552,2022-03-18,iphone 7,IPhone,apple,4,587,61.1
134289266343600,2022-07-01,iphone 5,IPhone,apple,4,674,86.64
134289266343648,2022-01-11,Pixel 5,Google,android,4,518,54.76
134289266343696,2022-06-02,iphone 6,IPhone,apple,5,706,66.55
134289266343744,2022-02-01,iphone 6,IPhone,apple,3,616,65.32
134289266343792,,Pixel 6,Google,android,3,755,75.48
134289266343840,2022-04-11,Galaxy 6,Samsung,android,4,,72.71
134289266343888,2022-03-16,iphone 6,IPhone,apple,5,548,80.43
134289265099344,2022-03-20,Galaxy 4,Samsung,android,3,570,84.59
134289265099488,2022-01-23,Galaxy 5,Samsung,android,4,536,92.49
134289265099680,2022-04-21,Pixel 6,Google,android,5,645,67.09
134289265105488,2022-01-15,Pixel 5,Google,android,2,617,67.1
134289265106112,2022-03-25,Galaxy 5,Samsung,android,4,564,78.99
134289265099728,2022-04-18,Pixel 4,Google,android,5,595,73.5
134289265105392,2022-03-12,Pixel 4,Google,android,2,,79.51
134289265099056,2022-02-26,Pixel 5,Google,android,4,705,61.72
134289265098912,2022-01-15,iphone 6,IPhone,apple,4,563,87.99
134289265106256,2022-04-02,Galaxy 4,Samsung,android,2,518,93.26
134289265106352,2022-02-09,Pixel 5,Google,android,3,539,78.76
134289265102224,2022-10-23,iphone 6,IPhone,apple,4,780,46.81
134289265105728,2022-04-26,Pixel 4,Google,android,4,831,63.68
134289265104576,2022-07-19,Galaxy 6,Samsung,android,3,635,88.22
134289265106304,2022-05-02,Galaxy 4,Samsung,android,4,535,80.28
134289265099392,2022-01-04,iphone 7,IPhone,apple,3,685,44.13
134289265104288,2022-07-24,Pixel 6,Google,android,4,676,79.44
134289265105872,2022-04-09,Galaxy 4,Samsung,android,5,547,81.9
134289265098864,,Galaxy 6,Samsung,android,3,771,65.43
134289265100544,2022-04-11,Galaxy 6,Samsung,android,3,550,70.43
134289265105440,2022-06-18,Galaxy 5,Samsung,android,4,630,67.3
134289265099440,2022-02-24,iphone 6,IPhone,apple,5,651,56.0
134289265105008,2022-01-16,Galaxy 4,Samsung,android,4,506,75.81
134289265103376,2022-03-25,iphone 5,IPhone,apple,3,685,67.75
134289265103328,2022-01-24,iphone 6,IPhone,apple,2,506,48.11
134289265103472,2022-02-03,Galaxy 6,Samsung,android,3,537,58.22
134289265103424,2022-01-12,Pixel 6,Google,android,5,863,59.09
134289265100064,2022-01-23,Galaxy 5,Samsung,android,5,520,99.08
134289265099920,2022-06-21,Galaxy 5,Samsung,android,5,605,72.15
134289265100160,2022-04-26,Pixel 4,Google,android,4,617,67.27
134289265100112,2022-03-03,iphone 7,IPhone,apple,4,633,54.41
134289265100256,2022-03-22,Pixel 6,Google,android,4,755,41.81
134289265100208,2022-02-26,Pixel 5,Google,android,4,665,73.73
134289265100352,2022-10-26,iphone 5,IPhone,apple,4,588,92.88
134289265100304,2022-08-27,iphone 6,IPhone,apple,5,673,67.08
134289265106640,2022-03-03,Pixel 6,Google,android,3,,85.69
134289265105056,2022-01-30,Pixel 4,Google,android,4,666,65.03
134289265103232,2022-02-26,Galaxy 5,Samsung,android,3,610,72.75
134289265106592,2022-01-24,Pixel 6,Google,android,5,,64.13
134289265106208,2022-07-07,Galaxy 4,Samsung,android,4,533,46.9
134289265103136,2022-02-08,Pixel 6,Google,android,4,689,59.71
134289265103184,2022-06-04,Galaxy 6,Samsung,android,4,525,94.56
134289265099248,2022-05-03,Galaxy 4,Samsung,android,4,,78.26
134289265099152,2022-03-11,iphone 5,IPhone,apple,4,503,57.37
134289265099104,2022-04-09,Pixel 6,Google,android,3,561,85.35
134289265103280,2022-04-14,iphone 7,IPhone,apple,4,546,51.21
134289265103088,2022-05-28,Galaxy 6,Samsung,android,5,,50.44
134289265098960,2022-05-14,Pixel 5,Google,android,4,659,49.62
134289265105968,2022-04-12,Galaxy 6,Samsung,android,4,754,91.39
134289265107120,2022-01-23,Galaxy 6,Samsung,android,5,703,50.06
134289265099200,2022-06-12,Galaxy 4,Samsung,android,4,611,83.87
134289265099008,2022-02-23,Galaxy 5,Samsung,android,5,648,99.46
134289265107216,2022-02-28,iphone 6,IPhone,apple,5,708,53.94
134289265107312,2022-04-05,iphone 6,IPhone,apple,5,528,50.76
134289265107360,2022-06-10,Pixel 4,Google,android,4,516,92.13
134289265098816,2022-09-23,Pixel 6,Google,android,5,805,53.59
134289265107168,2022-01-04,iphone 5,IPhone,apple,3,600,62.61
134289265099536,2022-04-22,Galaxy 4,Samsung,android,,614,65.76
134289265099632,2022-11-03,Galaxy 6,Samsung,android,5,,74.1
134289265099776,2022-05-03,Pixel 6,Google,android,5,734,91.82
134289265107264,2022-05-10,Galaxy 4,Samsung,android,4,622,69.14
134289265099296,2022-06-07,Galaxy 6,Samsung,android,4,598,67.1
134289265099872,2022-01-25,Pixel 5,Google,android,5,743,59.57
134289265099968,2022-03-09,Galaxy 6,Samsung,android,4,505,54.08
134289265100016,2022-01-31,Pixel 6,Google,android,2,736,78.38
134289265099584,2022-01-31,iphone 7,IPhone,apple,4,570,86.62
134289265099824,2022-07-19,iphone 6,IPhone,apple,4,753,70.21
134289265103520,2022-03-16,iphone 5,IPhone,apple,3,662,56.97
134289265100400,2022-03-22,iphone 7,IPhone,apple,5,510,58.33
134289265100448,2022-01-18,Pixel 4,Google,android,3,599,59.63
134289265100496,2022-03-11,Galaxy 4,Samsung,android,5,743,70.56
134289265100688,2022-04-18,Galaxy 4,Samsung,android,4,621,70.47
134289265100736,2022-02-02,iphone 7,IPhone,apple,,725,74.75
134289265100784,2022-08-01,Galaxy 4,Samsung,android,4,635,53.33
134289265100832,2022-09-07,Galaxy 5,Samsung,android,4,505,55.93
134289265100880,2022-03-22,Galaxy 4,Samsung,android,4,647,90.42
134289265100928,2022-07-16,Galaxy 6,Samsung,android,4,585,85.51
134289265100976,2022-03-06,Pixel 5,Google,android,5,687,62.76
134289265101024,2022-03-28,iphone 6,IPhone,apple,5,600,63.15
134289265101072,2022-06-03,Galaxy 4,Samsung,android,4,635,53.28
134289265101120,2022-04-08,iphone 7,IPhone,apple,4,,97.22
134289265101168,2022-02-24,iphone 5,IPhone,apple,4,572,82.4
134289265101216,2022-03-06,Pixel 6,Google,android,3,560,64.52
134289265101264,2022-02-28,Galaxy 6,Samsung,android,4,568,50.16
134289265101312,2022-02-18,iphone 7,IPhone,apple,4,800,83.36
134289265101360,2022-06-24,Galaxy 5,Samsung,android,3,549,57.79
134289265101408,2022-04-07,Galaxy 4,Samsung,android,,911,76.82
134289265101456,2022-01-16,Pixel 4,Google,android,4,570,88.39
134289265101504,2022-01-22,Galaxy 4,Samsung,android,4,502,82.29
134289265101552,2022-06-04,Pixel 4,Google,android,3,555,55.38
134289265101600,2022-02-16,Galaxy 4,Samsung,android,4,900,61.01
134289265101648,2022-07-01,Pixel 5,Google,android,4,692,99.58
134289265101696,2022-01-23,Galaxy 5,Samsung,android,,624,90.78
134289265101744,2022-01-06,iphone 6,IPhone,apple,3,534,54.22
134289265101792,2022-07-30,Galaxy 4,Samsung,android,4,543,91.99
134289265101840,2022-08-21,iphone 7,IPhone,apple,4,728,63.49
134289265101888,2022-07-28,Pixel 4,Google,android,4,582,47.27
134289265101936,2022-01-12,Pixel 4,Google,android,4,651,40.11
134289265101984,2022-01-30,iphone 7,IPhone,apple,5,506,78.38
134289265102032,2022-03-29,Galaxy 4,Samsung,android,4,543,60.41
134289265102080,2022-03-28,iphone 6,IPhone,apple,4,730,85.8
134289265102128,2022-01-13,Pixel 4,Google,android,5,568,59.24
134289265102176,2022-01-13,Galaxy 5,Samsung,android,5,626,
134289265102704,2022-04-21,Galaxy 6,Samsung,android,4,741,59.59
134289265102752,2022-02-20,iphone 7,IPhone,apple,3,660,58.84
134289265102800,2022-07-20,Galaxy 4,Samsung,android,3,769,61.64
134289265102848,,Galaxy 4,Samsung,android,3,512,69.44
134289265102896,2022-01-28,Pixel 6,Google,android,4,733,66.45
134289265102944,,Galaxy 6,Samsung,android,4,846,50.97
134289265102992,2022-01-04,Galaxy 6,Samsung,android,4,505,42.95
134289265103040,2022-02-26,Galaxy 6,Samsung,android,4,532,89.29
134289265103568,2022-05-01,Galaxy 4,Samsung,android,2,666,88.53
134289265103616,2022-03-10,Pixel 5,Google,android,5,612,82.42
134289265103664,2022-02-21,Pixel 4,Google,android,4,760,66.27
134289265103712,2022-01-04,Pixel 6,Google,android,5,792,78.51
134289265103760,2022-08-06,Galaxy 5,Samsung,android,4,780,76.62
134289265103856,,iphone 6,IPhone,apple,4,583,51.54
134289265103904,2022-08-07,Pixel 5,Google,android,4,547,68.31
134289265103952,2022-03-01,iphone 6,IPhone,apple,5,620,52.04
134289265104000,2022-03-13,Pixel 5,Google,android,4,500,85.01
134289265104384,2022-01-21,iphone 6,IPhone,apple,5,741,49.79
134289265104432,2022-01-07,Pixel 5,Google,android,5,743,
134289265104480,2022-09-13,Pixel 5,Google,android,3,550,40.96
134289265104528,2022-03-12,Pixel 4,Google,android,4,579,64.43
134289265104240,2022-02-25,Galaxy 5,Samsung,android,3,543,72.75
134289265104336,2022-05-25,iphone 7,IPhone,apple,4,603,80.47
134289265104192,2022-03-22,iphone 5,IPhone,apple,4,577,48.75
134289265104096,2022-01-31,Pixel 5,Google,android,5,771,
134289265104144,,Pixel 5,Google,android,4,573,53.73
134289265105536,2022-04-11,Pixel 6,Google,android,4,519,67.54
134289265105680,2022-02-10,Pixel 5,Google,android,3,514,45.5
134289265105632,2022-05-20,Pixel 5,Google,android,5,608,73.03
134289265105584,,Galaxy 4,Samsung,android,5,731,81.78
134289265105920,2022-03-19,Galaxy 6,Samsung,android,4,606,60.95
134289265104816,2022-01-05,Pixel 5,Google,android,,594,64.17
134289265104768,2022-04-16,Galaxy 4,Samsung,android,5,829,94.01
134289265104864,2022-05-01,Galaxy 5,Samsung,android,4,517,69.55
134289265106160,2022-04-21,iphone 7,IPhone,apple,3,683,99.95
134289265104048,2022-02-03,iphone 7,IPhone,apple,5,669,63.41
134289265105824,2022-02-17,iphone 5,IPhone,apple,5,835,76.99
134289265106016,2022-05-25,Galaxy 5,Samsung,android,5,521,
134289265104720,2022-02-09,Pixel 5,Google,android,5,550,51.78
134289265104672,2022-01-13,Pixel 4,Google,android,4,703,75.01
134289265105104,2022-09-28,Galaxy 4,Samsung,android,5,669,83.98
134289265105152,2022-02-11,Pixel 4,Google,android,3,656,93.08
134289265105200,2022-02-01,Pixel 5,Google,android,4,540,93.14
134289265105248,2022-08-01,iphone 6,IPhone,apple,4,550,49.76
134289265105296,2022-06-28,iphone 6,IPhone,apple,4,807,99.43
134289265105344,2022-03-24,Pixel 5,Google,android,4,876,80.31
134289265106400,2022-02-21,Pixel 4,Google,android,5,545,91.53
134289265107072,2022-01-19,Galaxy 5,Samsung,android,4,793,70.5
134289265107024,2022-07-18,Pixel 4,Google,android,5,522,66.03
134289265106976,2022-07-20,Pixel 5,Google,android,4,807,53.83
134289265106928,2022-05-17,iphone 6,IPhone,apple,5,529,89.76
134289265106880,2022-01-27,iphone 6,IPhone,apple,4,532,66.39
134289265106832,2022-01-03,Galaxy 5,Samsung,android,4,550,64.01
134289265106784,2022-03-03,iphone 5,IPhone,apple,4,560,71.66
134289265106736,2022-04-14,Pixel 6,Google,android,5,538,59.13
134289265106688,2022-02-23,Galaxy 6,Samsung,android,,535,98.91
134289265106544,2022-04-29,Galaxy 4,Samsung,android,4,,66.22
134289265106496,2022-02-19,Galaxy 5,Samsung,android,4,589,84.96
134289265106448,,Pixel 5,Google,android,2,538,62.16
134289265102656,2022-06-19,iphone 5,IPhone,apple,4,748,77.51
134289265102608,2022-04-17,Galaxy 5,Samsung,android,5,538,76.32
134289265102560,2022-04-28,iphone 6,IPhone,apple,5,737,57.21
134289265102512,2022-01-03,iphone 6,IPhone,apple,2,592,69.51
134289265102464,2022-07-08,Galaxy 6,Samsung,android,4,716,78.31
134289265102416,2022-02-08,iphone 7,IPhone,apple,2,511,65.23
134289265102368,2022-06-19,Pixel 5,Google,android,4,585,60.21
134289265102320,2022-01-11,iphone 7,IPhone,apple,5,686,91.73
134289265102272,2022-05-21,Pixel 5,Google,android,5,,56.76
134289265100592,2022-01-13,Pixel 6,Google,android,3,537,81.47
134289265100640,2022-03-31,iphone 5,IPhone,apple,,632,87.41
134289265104912,2022-01-12,Galaxy 6,Samsung,android,4,557,71.39
134289265104960,2022-09-06,iphone 7,IPhone,apple,,,76.52
134289265107408,2022-07-16,Galaxy 6,Samsung,android,4,684,70.48
134289265107456,2022-02-13,Galaxy 5,Samsung,android,5,832,83.37
134289265107504,2022-04-01,iphone 7,IPhone,apple,5,648,61.37
134289265107552,2022-06-11,Galaxy 5,Samsung,android,,538,85.74
134289265107600,2022-02-14,Galaxy 4,Samsung,android,3,680,80.5
134289265107648,2022-04-30,Galaxy 4,Samsung,android,5,604,90.63
134289265107696,2022-05-27,iphone 7,IPhone,apple,3,677,85.55
134289265107744,2022-07-18,Galaxy 5,Samsung,android,4,605,67.55
134289265107792,2022-03-23,iphone 5,IPhone,apple,4,523,83.9
134289265107840,2022-02-04,iphone 5,IPhone,apple,4,563,70.7
134289265107888,2022-03-02,Pixel 6,Google,android,5,563,74.47
134289265107936,2022-02-05,Galaxy 4,Samsung,android,4,577,94.61
134289265107984,2022-09-15,Galaxy 4,Samsung,android,,542,49.57
134289265108032,2022-05-01,Galaxy 5,Samsung,android,4,564,52.89
134289265108080,2022-06-03,iphone 6,IPhone,apple,5,635,74.93
134289265108128,2022-02-07,Pixel 6,Google,android,3,549,71.69
134289265108176,2022-04-13,iphone 7,IPhone,apple,5,558,73.24
134289265108224,2022-06-12,Galaxy 6,Samsung,android,3,564,83.18
134289265108272,,Pixel 4,Google,android,4,512,61.09
134289265108320,2022-03-08,iphone 6,IPhone,apple,4,788,79.58
134289265108368,2022-06-19,Pixel 6,Google,android,4,789,65.17
134289265108416,2022-01-20,Pixel 6,Google,android,5,582,85.27
134289265108464,2022-03-01,Pixel 4,Google,android,5,519,62.95
134289265108512,2022-01-09,Pixel 6,Google,android,5,578,76.29
134289265108560,2022-07-13,Galaxy 5,Samsung,android,5,722,67.75
134289265108608,2022-01-11,iphone 5,IPhone,apple,4,522,73.98
134289265108656,2022-03-12,iphone 5,IPhone,apple,4,653,61.22
134289265108704,,Pixel 5,Google,android,4,540,59.46
134289265108752,2022-08-22,Pixel 6,Google,android,3,579,80.48
134289265108800,2022-03-14,Pixel 5,Google,android,3,680,66.76
134289265108848,2022-05-15,iphone 5,IPhone,apple,5,731,93.93
134289265108896,2022-06-09,Galaxy 4,Samsung,android,4,536,77.27
134289265108944,2022-04-25,Galaxy 4,Samsung,android,5,600,
134289265108992,2022-04-23,Galaxy 6,Samsung,android,4,816,75.43
134289265109040,2022-01-03,Pixel 4,Google,android,4,638,50.44
134289265109088,2022-01-19,Galaxy 6,Samsung,android,3,627,80.18
134289265109136,2022-04-07,Pixel 4,Google,android,4,800,75.51
134289265109184,2022-02-26,Pixel 6,Google,android,5,603,
134289265109232,2022-01-02,iphone 7,IPhone,apple,3,585,79.79
134289265109280,2022-04-24,iphone 6,IPhone,apple,4,638,59.03
134289265109328,2022-03-03,Galaxy 4,Samsung,android,3,737,86.5
134289265109376,2022-01-28,iphone 6,IPhone,apple,4,593,
134289265109424,2022-03-17,Galaxy 5,Samsung,android,5,713,77.13
134289265109472,2022-09-25,iphone 5,IPhone,apple,5,692,68.01
134289265109520,2022-03-06,Galaxy 4,Samsung,android,,527,78.14
134289265109568,2022-03-30,Pixel 6,Google,android,3,735,53.34
134289265109616,2022-02-11,Galaxy 4,Samsung,android,,653,89.68
134289265109664,2022-05-07,Galaxy 5,Samsung,android,5,596,77.17
134289265109712,2022-04-11,Galaxy 6,Samsung,android,5,641,51.46
134289265109760,2022-10-03,iphone 6,IPhone,apple,4,633,73.18
134289265109808,2022-03-01,Galaxy 4,Samsung,android,2,595,61.28
134289265109856,2022-01-03,iphone 5,IPhone,apple,3,549,51.93
134289265109904,2022-04-16,Galaxy 4,Samsung,android,5,758,53.69
134289265109952,2022-03-25,Galaxy 6,Samsung,android,4,557,48.19
134289265110000,2022-06-06,Galaxy 6,Samsung,android,3,628,56.2
134289265110048,2022-01-05,Galaxy 4,Samsung,android,5,754,52.26
